Case_Name,Case_ID,Start_Year,Start_Month,Inspector_ID,Solved/Unsolved,Name,Rank,Police_Station_Name,Station_ID,Case_ID,Crime location
Violence,2023796,2025,1,1058,Solved,Manisha Gokhale,Inspector,Dombivli,PS020,2023796,"19.101528, 73.111535"
Drink and Drive,2023813,2023,12,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023813,"19.105485, 72.934687"
Suicide,2023829,2023,3,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023829,"19.173121, 73.019286"
Murder,2023872,2023,1,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023872,"19.372848, 73.099702"
Drink and Drive,2023919,2025,1,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023919,"19.256538, 73.215715"
Drink and Drive,2023933,2025,1,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023933,"19.216836, 73.162612"
Murder,2023954,2023,6,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023954,"19.404428, 73.076769"
Suicide,2023996,2024,4,1058,Unsolved,Manisha Gokhale,Inspector,Dombivli,PS020,2023996,"19.230765, 73.140075"
Drink and Drive,2022001,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022001,
Kidnapping,2022008,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022008,
Kidnapping,2022022,2022,9,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022022,
Suicide,2022041,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022041,
Kidnapping,2022042,2023,8,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022042,
Murder,2022084,2023,6,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022084,
Robbery,2022104,2022,3,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022104,
Rape,2022138,2023,8,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022138,
Violence,2022146,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022146,
Kidnapping,2022215,2022,11,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022215,
Suicide,2022237,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022237,
Murder,2022280,2022,6,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022280,
Robbery,2022322,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022322,
Kidnapping,2022343,2023,2,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022343,
Rape,2022407,2023,2,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022407,
Drink and Drive,2022445,2022,4,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022445,
Rape,2022454,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022454,
Suicide,2022525,2024,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022525,
Suicide,2022578,2024,8,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022578,
Robbery,2022638,2023,8,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022638,
Violence,2022655,2022,12,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022655,
Violence,2022656,2022,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022656,
Rape,2022670,2022,4,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022670,
Suicide,2022715,2024,12,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022715,
Drink and Drive,2022746,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022746,
Murder,2022759,2024,9,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022759,
Violence,2022763,2022,2,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022763,
Kidnapping,2022788,2023,3,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022788,
Suicide,2022794,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022794,
Violence,2022799,2023,11,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022799,
Violence,2022830,2024,5,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022830,
Murder,2022834,2022,7,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022834,
Violence,2022850,2023,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022850,
Violence,2022860,2022,4,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022860,
Robbery,2022892,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022892,
Suicide,2022894,2023,10,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2022894,
Suicide,2023043,2023,7,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023043,
Murder,2023058,2022,9,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023058,
Suicide,2023117,2022,9,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023117,
Rape,2023173,2022,7,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023173,
Drink and Drive,2023213,2023,11,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023213,
Kidnapping,2023230,2023,12,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023230,
Suicide,2023253,2022,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023253,
Robbery,2023292,2023,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023292,
Violence,2023297,2022,6,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023297,
Violence,2023315,2024,11,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023315,
Murder,2023361,2024,7,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023361,
Robbery,2023411,2024,3,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023411,
Suicide,2023437,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023437,
Murder,2023441,2024,4,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023441,
Kidnapping,2023445,2022,5,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023445,
Rape,2023476,2024,11,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023476,
Drink and Drive,2023534,2022,12,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023534,
Drink and Drive,2023555,2022,4,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023555,
Drink and Drive,2023580,2022,3,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023580,
Violence,2023649,2024,4,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023649,
Rape,2023714,2023,7,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023714,
Violence,2023751,2025,1,1067,Solved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023751,
Kidnapping,2023808,2022,12,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023808,
Rape,2023815,2025,1,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023815,
Robbery,2023832,2025,1,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023832,
Suicide,2023848,2025,1,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023848,
Robbery,2023874,2022,10,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023874,
Drink and Drive,2023884,2024,6,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023884,
Kidnapping,2023931,2025,1,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023931,
Violence,2023955,2022,12,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023955,
Murder,2023964,2025,1,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023964,
Drink and Drive,2023990,2022,1,1067,Unsolved,Namrata Joshi,Inspector,Ghatkopar,PS023,2023990,
Drink and Drive,2022011,2022,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022011,
Suicide,2022019,2024,5,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022019,
Rape,2022043,2023,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022043,
Kidnapping,2022067,2023,10,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022067,
Rape,2022073,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022073,
Rape,2022082,2023,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022082,
Violence,2022100,2022,8,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022100,
Rape,2022106,2024,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022106,
Violence,2022132,2022,3,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022132,
Rape,2022158,2022,5,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022158,
Violence,2022206,2023,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022206,
Suicide,2022207,2022,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022207,
Rape,2022235,2022,11,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022235,
Murder,2022275,2022,10,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022275,
Murder,2022302,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022302,
Robbery,2022336,2024,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022336,
Murder,2022405,2022,2,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022405,
Murder,2022442,2023,8,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022442,
Drink and Drive,2022451,2024,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022451,
Suicide,2022459,2024,3,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022459,
Suicide,2022483,2023,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022483,
Kidnapping,2022543,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022543,
Suicide,2022597,2024,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022597,
Murder,2022627,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022627,
Rape,2022628,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022628,
Robbery,2022672,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022672,
Violence,2022686,2023,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022686,
Murder,2022701,2024,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022701,
Robbery,2022707,2023,2,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022707,
Drink and Drive,2022712,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022712,
Kidnapping,2022732,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022732,
Violence,2022734,2023,5,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022734,
Kidnapping,2022736,2023,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022736,
Rape,2022750,2023,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022750,
Robbery,2022798,2022,8,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022798,
Kidnapping,2022855,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022855,
Robbery,2022866,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022866,
Suicide,2022870,2022,6,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022870,
Drink and Drive,2022881,2022,3,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022881,
Rape,2022934,2022,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022934,
Rape,2022942,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022942,
Rape,2022965,2023,10,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022965,
Murder,2022984,2022,8,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2022984,
Violence,2023009,2023,5,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023009,
Drink and Drive,2023018,2022,5,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023018,
Murder,2023034,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023034,
Murder,2023045,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023045,
Rape,2023088,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023088,
Murder,2023090,2023,2,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023090,
Suicide,2023130,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023130,
Murder,2023148,2022,12,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023148,
Rape,2023162,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023162,
Drink and Drive,2023193,2022,3,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023193,
Robbery,2023195,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023195,
Rape,2023211,2023,10,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023211,
Rape,2023271,2024,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023271,
Drink and Drive,2023274,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023274,
Rape,2023290,2024,8,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023290,
Suicide,2023296,2024,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023296,
Rape,2023332,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023332,
Drink and Drive,2023334,2022,7,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023334,
Rape,2023383,2022,3,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023383,
Murder,2023392,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023392,
Murder,2023398,2023,11,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023398,
Rape,2023408,2022,5,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023408,
Suicide,2023417,2024,3,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023417,
Kidnapping,2023424,2022,7,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023424,
Robbery,2023463,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023463,
Violence,2023490,2022,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023490,
Robbery,2023549,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023549,
Rape,2023570,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023570,
Drink and Drive,2023588,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023588,
Violence,2023595,2023,4,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023595,
Suicide,2023601,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023601,
Rape,2023638,2022,11,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023638,
Murder,2023666,2023,6,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023666,
Suicide,2023673,2023,10,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023673,
Robbery,2023745,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023745,
Violence,2023746,2022,9,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023746,
Violence,2023770,2022,8,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023770,
Robbery,2023773,2025,1,1049,Solved,Rohini Nair,Inspector,Jogeshwari,PS017,2023773,
Murder,2023809,2024,7,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023809,
Suicide,2023823,2022,6,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023823,
Rape,2023860,2022,9,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023860,
Rape,2023880,2025,1,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023880,
Robbery,2023936,2022,1,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023936,
Violence,2023939,2025,1,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023939,
Suicide,2023962,2022,10,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023962,
Robbery,2023998,2022,7,1049,Unsolved,Rohini Nair,Inspector,Jogeshwari,PS017,2023998,
Robbery,2022013,2022,10,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022013,
Robbery,2022055,2023,5,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022055,
Murder,2022070,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022070,
Rape,2022076,2022,11,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022076,
Suicide,2022111,2024,12,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022111,
Rape,2022137,2024,6,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022137,
Violence,2022167,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022167,
Violence,2022169,2024,10,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022169,
Kidnapping,2022190,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022190,
Drink and Drive,2022200,2022,6,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022200,
Murder,2022332,2022,6,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022332,
Suicide,2022352,2022,9,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022352,
Rape,2022376,2022,8,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022376,
Murder,2022398,2022,12,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022398,
Violence,2022471,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022471,
Murder,2022476,2023,7,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022476,
Robbery,2022488,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022488,
Rape,2022556,2023,5,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022556,
Drink and Drive,2022571,2023,11,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022571,
Drink and Drive,2022645,2022,4,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022645,
Violence,2022651,2023,12,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022651,
Murder,2022694,2024,4,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022694,
Murder,2022722,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022722,
Drink and Drive,2022738,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022738,
Rape,2022758,2023,7,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022758,
Suicide,2022805,2023,5,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022805,
Drink and Drive,2022865,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022865,
Suicide,2022900,2022,3,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022900,
Drink and Drive,2022901,2024,7,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022901,
Murder,2022907,2024,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022907,
Suicide,2022924,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022924,
Suicide,2022950,2023,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022950,
Murder,2022959,2024,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022959,
Rape,2022986,2022,11,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2022986,
Drink and Drive,2023024,2023,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023024,
Rape,2023047,2023,10,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023047,
Robbery,2023066,2024,4,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023066,
Violence,2023068,2022,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023068,
Violence,2023070,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023070,
Robbery,2023094,2024,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023094,
Suicide,2023099,2023,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023099,
Suicide,2023127,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023127,
Suicide,2023183,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023183,
Rape,2023214,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023214,
Suicide,2023264,2023,11,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023264,
Violence,2023285,2023,3,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023285,
Murder,2023319,2022,9,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023319,
Rape,2023324,2023,12,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023324,
Drink and Drive,2023359,2022,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023359,
Drink and Drive,2023369,2024,8,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023369,
Rape,2023378,2024,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023378,
Robbery,2023403,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023403,
Rape,2023457,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023457,
Robbery,2023513,2023,9,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023513,
Drink and Drive,2023533,2022,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023533,
Murder,2023544,2022,4,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023544,
Violence,2023558,2022,5,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023558,
Rape,2023565,2022,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023565,
Rape,2023584,2022,8,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023584,
Robbery,2023587,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023587,
Robbery,2023611,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023611,
Violence,2023617,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023617,
Drink and Drive,2023621,2023,10,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023621,
Drink and Drive,2023623,2025,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023623,
Violence,2023653,2022,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023653,
Rape,2023694,2023,1,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023694,
Suicide,2023721,2023,7,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023721,
Violence,2023739,2022,8,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023739,
Drink and Drive,2023740,2022,9,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023740,
Drink and Drive,2023767,2023,2,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023767,
Kidnapping,2023791,2022,4,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023791,
Violence,2023798,2024,12,1046,Solved,Neeraj Chavan,Inspector,Kalyan,PS016,2023798,
Suicide,2023850,2025,1,1046,Unsolved,Neeraj Chavan,Inspector,Kalyan,PS016,2023850,
Murder,2023863,2022,1,1046,Unsolved,Neeraj Chavan,Inspector,Kalyan,PS016,2023863,
Murder,2023875,2025,1,1046,Unsolved,Neeraj Chavan,Inspector,Kalyan,PS016,2023875,
Kidnapping,2023876,2023,9,1046,Unsolved,Neeraj Chavan,Inspector,Kalyan,PS016,2023876,
Violence,2023982,2024,3,1046,Unsolved,Neeraj Chavan,Inspector,Kalyan,PS016,2023982,
Murder,2022020,2025,1,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022020,
Drink and Drive,2022058,2024,4,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022058,
Rape,2022069,2025,1,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022069,
Drink and Drive,2022071,2022,12,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022071,
Rape,2022081,2024,10,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022081,
Robbery,2022090,2025,1,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022090,
Violence,2022134,2023,9,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022134,
Kidnapping,2022149,2025,1,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022149,
Murder,2022166,2022,9,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022166,
Suicide,2022182,2023,4,1028,Solved,Jitendra Patel,Inspector,Kandivali,PS010,2022182,
